"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2014","3.8","W","270",,"270","W","125","W","74","W","0",,,,"27","W","167","W","61","W","115","W","1","W","-18","W,0104,","0",",W,1231,+",,,"2.79",",W,0728,","90","W,0702,","32","W,0919","27","W,1020","20","W,1115","19","W,1116","14","W,1122","32","W,0508","25","W,0420","20","W,0418","19","W,0417","12","W,0327","8019",,"8019","W","41.57",",W",,,"44.4","W","54.9","W","33.8","W","270","W","310","W",,,"29.1","W","47.0","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2015","3.8","W","451",,"451","W","128","W","67","W",,,,,"32","W","156","W","62","W","132","W","5","W","-19","W,0224,",,,,,"2.47",",W,0930,","94","W,0729,","30","W,1005","24","W,1018","21","W,1019","16","W,1118","15","W,1201","32","W,0514","25","W,0416","22","W,0408","19","W,0402","13","W,0329","7951",,"7951","W","33.02",",W",,,"45.3","W","57.0","W","33.6","W","260","W","270","W",,,"35.1","W","48.1","W",,
"USC00438640","WAITSFIELD 2 SE, VT US","44.1756","-72.7961","348.1","2012",,,"328",,"328","7",,,,,,,,,"11","7","159","7","54","7","124","7","3","7","-15","7,0117,",,,,,,,"91","7,0718,+","31","7,1009","28","7,1013","23","7,1106","17","7,1107","11","7,1130","32","7,0506","26","7,0430","23","7,0401","17","7,0328","3","7,0307","7059",,"7059","7",,,,,"45.6","7","55.7","7","35.5","7",,,,,,,,,,,,
"USC00438640","WAITSFIELD 2 SE, VT US","44.1756","-72.7961","348.1","2013",,,"342",,"342","7",,,,,,,,,"9","7","177","7","73","7","112","7","2","7","-6","7,1218,+",,,,,,,"90","7,0720,+","32","7,0917","28","7,1026","21","7,1029","18","7,1104","16","7,1121","29","7,0515","28","7,0426","24","7,0422","19","7,0325","14","7,0323","7760",,"7760","7",,,,,"43.6","7","53.0","7","34.3","7",,,,,,,,,,,,
"USC00438640","WAITSFIELD 2 SE, VT US","44.1756","-72.7961","348.1","2014",,,"215",,"215","7",,,,,"130",,"39","7","17","7","167","7","80","7","98","7","0","7","-8","7,0104,","29",",7,0313,","16.0",",7,0313,",,,"88","7,0703,","28","7,0919","28","7,0919","24","7,1113","19","7,1118","12","7,1128","31","7,0425","27","7,0421","17","7,0418","17","7,0418","11","7,0328","8561",,"8561","7",,,"132.5",",7","42.6","7","51.8","7","33.3","7",,,,,,,,,,,,
"US1VTOL0004","GREENSBORO 2.3 NNE, VT US","44.605767","-72.272606","497.7","2011",,,,,,,"215","N","122","N",,,,,,,,,,,,,,,,,,,,,"4.84",",N,0829,",,,,,,,,,,,,,,,,,,,,,,,,,,,"63.86",",N",,,,,,,,,,,,,,,,,,,,
"US1VTOL0004","GREENSBORO 2.3 NNE, VT US","44.605767","-72.272606","497.7","2012",,,,,,,"200","N","121","N",,,,,,,,,,,,,,,,,,,,,"2.27",",N,0905,",,,,,,,,,,,,,,,,,,,,,,,,,,,"48.15",",N",,,,,,,,,,,,,,,,,,,,
"US1VTOL0004","GREENSBORO 2.3 NNE, VT US","44.605767","-72.272606","497.7","2013",,,,,,,"208","N","116","N",,,,,,,,,,,,,,,,,,,,,"1.48",",N,0718,",,,,,,,,,,,,,,,,,,,,,,,,,,,"49.77",",N",,,,,,,,,,,,,,,,,,,,
"US1VTOL0004","GREENSBORO 2.3 NNE, VT US","44.605767","-72.272606","497.7","2014",,,,,,,"199","N","111","N",,,,,,,,,,,,,,,,,,,,,"1.38",",N,0814,",,,,,,,,,,,,,,,,,,,,,,,,,,,"45.65",",N",,,,,,,,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2010",,,"391",,"391","W","168","W","85","W",,,,,"9","W","162","W","63","W","111","W","5","W","-11","W,0131,",,,,,"2.52",",W,1001,","93","W,0707,","29","W,1010","27","W,1019","22","W,1119","16","W,1125","15","W,1208","30","W,0513","27","W,0511","21","W,0328","11","W,0327","11","W,0327","7309",,"7309","W","40.48",",W",,,"45.8","W","55.1","W","36.4","W",,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2011",,,"353",,"353","W","168","W","94","W",,,,,"22","W","157","W","69","W","116","W","3","W","-26","W,0124,",,,,,"4.83",",W,0828,","94","W,0721,","29","W,1006","27","W,1028","23","W,1105","19","W,1106","15","W,1122","31","W,0501","25","W,0422","23","W,0409","19","W,0407","11","W,0329","8111",,"8111","W","51.38",",W",,,"44.9","W","54.7","W","35.0","W",,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2012",,,"358",,"358","W","160","W","78","W","0",,,,"10","W","154","W","48","W","126","W","4","W","-16","W,0116,","0",",W,1231,+",,,"2.05",",W,0529,","92","W,0621,","30","W,1009","24","W,1013","20","W,1106","16","W,1107","14","W,1125","32","W,0512","26","W,0430","22","W,0403","18","W,0327","-5","W,0306","6928",,"6928","W","34.06",",W",,,"46.3","W","56.5","W","36.1","W",,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2013",,,"394",,"394","W","168","W","88","W","0",,,,"21","W","174","W","68","W","121","W","4","W","-22","W,0124,","0",",W,1231,+",,,"1.64",",W,0708,","92","W,0719,+","32","W,0917","25","W,1028","19","W,1029","19","W,1029","12","W,1124","28","W,0515","27","W,0426","22","W,0422","16","W,0325","13","W,0322","7659",,"7659","W","37.27",",W",,,"44.1","W","53.9","W","34.2","W",,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2014",,,"239",,"239","W","165","W","83","W","0",,,,"36","W","155","W","75","W","112","W","1","W","-21","W,0104,","0",",W,1231,+",,,"1.79",",W,0517,","92","W,0702,","29","W,0919","27","W,1109","19","W,1115","19","W,1115","14","W,1121","30","W,0508","23","W,0420","23","W,0420","17","W,0417","4","W,0327","8420",,"8420","W","40.38",",W",,,"43.0","W","53.1","W","32.9","W",,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2015",,,"424",,"424","W","166","W","86","W","0",,,,"40","W","152","W","70","W","135","W","1","W","-26","W,0224,","0",",W,1231,+",,,"2.30",",W,0719,","91","W,0729,","31","W,1004","23","W,1018","23","W,1018","19","W,1118","15","W,1124","32","W,0514","25","W,0416","20","W,0408","13","W,0402","13","W,0402","8389",,"8389","W","42.38",",W",,,"44.1","W","55.0","W","33.2","W",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2010",,,"278",,"278","0","206","0","106","0","112",,"33","0","14","0","181","0","76","0","97","0","1","0","-17","0,0131,+","21",",0,0103,","11.1",",0,0428,","3.52",",0,1001,","90","0,0708,","28","0,1010","28","0,1010","24","0,1024","20","0,1103","10","0,1125","31","0,0513","27","0,0511","24","0,0329","11","0,0328","11","0,0328","8318",,"8318","0","47.43",",0","118.3",",0","42.9","0","52.1","0","33.7","0",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2011",,,"196",,"196","7","211","7","106","7","136",,"40","7","29","7","169","7","80","7","97","7","0","7","-27","7,0125,+","37",",7,0308,","16.6",",7,0307,","4.30",",7,0829,","88","7,0723,","32","7,0917","28","7,1007","23","7,1029","16","7,1122","16","7,1122","32","7,0506","27","7,0423","23","7,0422","20","7,0416","15","7,0330","9020",,"9020","7","59.15",",7","163.2",",7","42.3","7","51.9","7","32.6","7",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2012",,,"251",,"251","7","191","7","103","7","108",,"36","7","16","7","163","7","73","7","114","7","0","7","-15","7,0116,+","26",",7,0303,+","7.1",",7,0225,","2.03",",7,0905,","87","7,0805,+","30","7,1009","23","7,1013","23","7,1013","20","7,1106","15","7,1107","28","7,0430","28","7,0430","24","7,0429","13","7,0328","13","7,0328","7745",,"7745","7","42.56",",7","112.0",",7","43.7","7","53.2","7","34.3","7",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2013",,,"252",,"252","7","209","7","113","7","146",,"41","7","37","7","184","7","87","7","99","7","0","7","-20","7,0124,","19",",7,0321,+","8.7",",7,0320,","1.68",",7,0709,","89","7,0720,+","32","7,1009","25","7,1024","19","7,1029","19","7,1029","14","7,1113","32","7,0527","25","7,0423","23","7,0422","16","7,0407","16","7,0407","8522",,"8522","7","50.61",",7","131.1",",7","41.2","7","50.7","7","31.7","7",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2014",,,"170",,"170","7","190","7","103","7","151",,"43","7","46","7","176","7","96","7","91","7","0","7","-21","7,0104,","38",",7,0323,+","13.8",",7,0313,","2.06",",7,0704,","88","7,0703,","30","7,0915","27","7,0919","23","7,1103","18","7,1115","16","7,1116","32","7,0508","28","7,0425","14","7,0418","14","7,0418","14","7,0418","9436",,"9436","7","44.84",",7","147.8",",7","40.2","7","49.6","7","30.7","7",,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2015",,,"201",,"201","7","200","7","103","7","120",,"42","7","56","7","169","7","87","7","104","7","0","7","-26","7,0108,","30",",7,0223,","8.9",",7,1220,","1.71",",7,0930,","86","7,0910,+","29","7,1015","18","7,1018","18","7,1018","18","7,1018","13","7,1124","30","7,0523","27","7,0425","22","7,0409","20","7,0408","16","7,0403","9535",,"9535","7","46.16",",7","127.3",",7","40.4","7","50.6","7","30.3","7",,,,,,,,,,,,
