STATION,NAME,LATITUDE,LONGITUDE,COUNTY,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF4,FZF4_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,FZF9,FZF9_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93
USC00438637,"WAITSFIELD 2 W, VT US",44.18722,-72.87805999999999,Washington,313.3,1998,,,,,,,171.0,0,109.0,0,,,28.0,0,,,,,,,,,,,,,,,14.0,",0,0315,",2.01,",0,0627,",,,,,,,,,,,,,,,,,,,,,,,,,,,52.36,",0",,,84.7,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438637,"WAITSFIELD 2 W, VT US",44.18722,-72.87805999999999,Washington,313.3,1999,,,,,,,,,,,121.0,,33.0,0,,,,,,,,,,,,,22.0,",0,0307,",13.0,",0,0307,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438160,"SUNDERLAND 2, VT US",43.0908,-73.1244,Bennington,274.3,1995,,,,,,,,,,,92.0,,28.0,0,,,,,,,,,,,,,14.0,",0,0205,",13.0,",0,0205,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438160,"SUNDERLAND 2, VT US",43.0908,-73.1244,Bennington,274.3,1996,,,,,,,168.0,0,106.0,0,75.0,,27.0,0,,,,,,,,,,,,,18.0,",0,0113,",9.6,",0,1208,",2.24,",0,0714,",,,,,,,,,,,,,,,,,,,,,,,,,,,53.17,",0",,,95.7,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438160,"SUNDERLAND 2, VT US",43.0908,-73.1244,Bennington,274.3,1997,,,,,,,165.0,0,99.0,0,96.0,,26.0,0,,,,,,,,,,,,,10.0,",0,0401,",10.3,",0,0401,",1.52,",0,0704,",,,,,,,,,,,,,,,,,,,,,,,,,,,40.81,",0",,,97.4,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438160,"SUNDERLAND 2, VT US",43.0908,-73.1244,Bennington,274.3,1998,,,,,,,145.0,0,95.0,0,,,15.0,0,,,,,,,,,,,,,,,9.0,",0,0225,",2.23,",0,0601,",,,,,,,,,,,,,,,,,,,,,,,,,,,45.87,",0",,,43.5,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00438160,"SUNDERLAND 2, VT US",43.0908,-73.1244,Bennington,274.3,1999,,,,,,,137.0,0,87.0,0,52.0,,14.0,0,,,,,42.0,0,132.0,0,7.0,0,,,10.0,",0,0115,",5.5,",0,0323,",3.76,",0,0917,",91.0,"0,0707,+",,,,,,,,,,,,,,,,,,,,,,,,,45.71,",0",,,52.4,",0",,,58.5,0,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,1995,,,,,,,152.0,0,87.0,0,115.0,,48.0,0,,,,,,,,,,,,,20.0,",0,1222,",7.0,",0,0205,",1.58,",0,0923,",,,,,,,,,,,,,,,,,,,,,,,,,,,35.86,",0",,,130.8,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,1996,,,,,,,175.0,0,96.0,0,148.0,,45.0,0,,,,,,,,,,,,,23.0,",0,0115,+",12.0,",0,0411,",1.75,",0,0120,",,,,,,,,,,,,,,,,,,,,,,,,,,,43.96,",0",,,144.2,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,1997,,,,,,,191.0,0,111.0,0,147.0,,55.0,0,,,,,,,,,,,,,22.0,",0,0217,+",9.6,",0,1202,",1.92,",0,0622,",,,,,,,,,,,,,,,,,,,,,,,,,,,43.28,",0",,,166.5,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,1998,,,,,,,143.0,0,106.0,0,97.0,,22.0,0,,,,,,,,,,,,,20.0,",0,0125,+",9.0,",0,0117,+",1.58,",0,0331,",,,,,,,,,,,,,,,,,,,,,,,,,,,36.53,",0",,,57.0,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,1999,,,,,,,118.0,0,91.0,0,96.0,,28.0,0,,,,,,,,,,,,,20.0,",0,0117,+",4.5,",0,1117,",3.84,",0,0918,",,,,,,,,,,,,,,,,,,,,,,,,,,,39.13,",0",,,53.4,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00431213,"CANAAN, VT US",44.9965,-71.5356,Essex,326.1,2000,,,,,,,159.0,0,108.0,0,105.0,,40.0,0,,,,,,,,,,,,,30.0,",0,0219,",7.0,",0,0215,",1.4,",0,0510,",,,,,,,,,,,,,,,,,,,,,,,,,,,40.12,",0",,,103.0,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00439099,"WEST BURKE, VT US",44.646390000000004,-71.98333000000001,Caledonia,274.3,1995,,,218.0,,218.0,0,176.0,0,94.0,0,126.0,,41.0,0,41.0,0,203.0,0,78.0,0,100.0,0,9.0,0,-23.0,"0,0111,",24.0,",0,1231,+",8.0,",0,0228,",3.92,",0,0806,",94.0,"0,0715,+",31.0,"0,0828",26.0,"0,0911",24.0,"0,0919",19.0,"0,1109",3.0,"0,1110",31.0,"0,0528",26.0,"0,0509",19.0,"0,0426",19.0,"0,0426",15.0,"0,0412",8731.0,,8731.0,0,42.33,",0",,,95.4,",0",39.7,0,52.9,0,26.5,0,,,,,,,,,,,,,,,,,,
USC00439099,"WEST BURKE, VT US",44.646390000000004,-71.98333000000001,Caledonia,274.3,1996,,,122.0,,122.0,0,195.0,0,111.0,0,140.0,,39.0,0,41.0,0,209.0,0,74.0,0,98.0,0,2.0,0,-28.0,"0,0107,",27.0,",0,0113,",10.0,",0,1208,+",2.06,",0,0613,",91.0,"0,0807,",29.0,"0,0924",22.0,"0,1004",22.0,"0,1004",18.0,"0,1005",11.0,"0,1113",31.0,"0,0531",28.0,"0,0527",23.0,"0,0507",18.0,"0,0405",16.0,"0,0404",9401.0,,9401.0,0,48.68,",0",,,100.2,",0",39.8,0,51.9,0,27.7,0,,,,,,,,,,,,,,,,,,
USC00439099,"WEST BURKE, VT US",44.646390000000004,-71.98333000000001,Caledonia,274.3,1997,,,96.0,,96.0,0,199.0,0,112.0,0,157.0,,50.0,0,50.0,0,216.0,0,84.0,0,104.0,0,1.0,0,-35.0,"0,0119,",30.0,",0,0319,+",7.0,",0,1226,+",2.35,",0,0814,",90.0,"0,0702,",32.0,"0,0905",27.0,"0,0922",24.0,"0,1012",19.0,"0,1023",15.0,"0,1026",31.0,"0,0615",27.0,"0,0527",24.0,"0,0509",19.0,"0,0417",16.0,"0,0416",9371.0,,9371.0,0,45.57,",0",,,137.6,",0",38.3,0,51.4,0,25.2,0,,,,,,,,,,,,,,,,,,
USC00439099,"WEST BURKE, VT US",44.646390000000004,-71.98333000000001,Caledonia,274.3,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8650.0,,8650.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00054781,"BENNINGTON MORSE STATE AIRPORT, VT US",42.89351,-73.24876,Bennington,240.8,1999,5.8,W,384.0,,384.0,W,102.0,W,58.0,W,,,,,9.0,W,154.0,W,47.0,W,126.0,W,3.0,W,-13.0,"W,0102,",,,,,2.84,",W,0916,",90.0,"W,0706,+",27.0,"W,1006",27.0,"W,1006",23.0,"W,1019",20.0,"W,1111",13.0,"W,1201",32.0,"W,0514",26.0,"W,0429",24.0,"W,0425",19.0,"W,0411",16.0,"W,0314",,,,,32.76,",W",,,,,47.1,W,58.2,W,36.1,W,,,,,130.0,W,190.0,W,,,,,46.1,W,66.0,W,,
USW00054781,"BENNINGTON MORSE STATE AIRPORT, VT US",42.89351,-73.24876,Bennington,240.8,2000,,,,,,,117.0,W,64.0,W,,,,,,,,,,,,,,,,,,,,,2.07,",W,0716,",,,,,,,,,,,,,,,,,,,,,,,6793.0,,6793.0,,29.97,",W",,,,,,,,,,,,,,,310.0,W,300.0,W,,,,,40.9,W,72.0,W,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,1995,,,30.0,,30.0,0,199.0,0,142.0,0,196.0,,74.0,0,41.0,0,198.0,0,141.0,0,34.0,0,0.0,0,-33.0,"0,0207,+",61.0,",0,1231,+",11.0,",0,1202,",6.05,",0,0804,",79.0,"0,0715,",32.0,"0,0908",26.0,"0,0928",20.0,"0,1017",20.0,"0,1017",14.0,"0,1030",27.0,"0,0527",27.0,"0,0527",19.0,"0,0508",19.0,"0,0508",13.0,"0,0507",10838.0,,10838.0,0,84.43,",0",,,233.7,",0",34.3,0,41.2,0,27.5,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,1996,,,0.0,,0.0,0,205.0,0,153.0,0,,,62.0,0,41.0,0,219.0,0,137.0,0,1.0,0,0.0,0,-25.0,"0,0106,+",,,18.0,",0,0417,",3.24,",0,1109,",70.0,"0,0807,",32.0,"0,0924",23.0,"0,0926",23.0,"0,0926",19.0,"0,1004",12.0,"0,1015",32.0,"0,0602",26.0,"0,0531",22.0,"0,0530",16.0,"0,0514",16.0,"0,0514",11597.0,,11597.0,0,101.0,",0",,,290.6,",0",32.9,0,39.7,0,26.0,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,1997,,,5.0,,5.0,0,221.0,0,177.0,0,229.0,,91.0,0,42.0,0,219.0,0,146.0,0,6.0,0,0.0,0,-28.0,"0,0119,",83.0,",0,0418,",11.0,",0,0110,",3.5,",0,0507,",78.0,"0,0701,",30.0,"0,0921",24.0,"0,0924",24.0,"0,0924",17.0,"0,1022",12.0,"0,1023",29.0,"0,0626",28.0,"0,0528",18.0,"0,0508",18.0,"0,0508",16.0,"0,0507",11364.0,,11364.0,0,89.04,",0",,,316.6,",0",32.7,0,40.0,0,25.5,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,1998,,,28.0,,28.0,0,204.0,0,159.0,0,,,55.0,0,18.0,0,190.0,0,122.0,0,30.0,0,0.0,0,-29.0,"0,0313,",,,13.5,",0,0315,",3.1,",0,0811,",78.0,"0,0715,",27.0,"0,0923",27.0,"0,0923",22.0,"0,1006",20.0,"0,1103",16.0,"0,1113",28.0,"0,0605",28.0,"0,0605",22.0,"0,0429",17.0,"0,0428",15.0,"0,0427",10212.0,,10212.0,0,96.36,",0",,,171.1,",0",37.8,0,44.8,0,30.7,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,1999,,,52.0,,52.0,0,182.0,0,131.0,0,205.0,,56.0,0,31.0,0,194.0,0,117.0,0,37.0,0,0.0,0,-25.0,"0,0102,",92.0,",0,0325,",11.5,",0,1116,+",9.92,",0,0917,",84.0,"0,0607,",30.0,"0,0923",26.0,"0,1004",23.0,"0,1006",17.0,"0,1007",16.0,"0,1019",30.0,"0,0520",23.0,"0,0513",23.0,"0,0513",19.0,"0,0425",12.0,"0,0424",10320.0,,10320.0,0,85.4,",0",,,220.2,",0",36.8,0,44.0,0,29.6,0,,,,,,,,,,,,,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,Lamoille,1204.0,2000,,,0.0,,0.0,0,237.0,0,179.0,0,206.0,,86.0,0,41.0,0,194.0,0,123.0,0,5.0,0,0.0,0,-31.0,"0,0117,",93.0,",0,0412,",13.5,",0,0126,",3.6,",0,0509,",73.0,"0,0626,",30.0,"0,0905",27.0,"0,0925",21.0,"0,0928",20.0,"0,1010",12.0,"0,1029",31.0,"0,0520",25.0,"0,0519",24.0,"0,0430",20.0,"0,0417",10.0,"0,0413",10555.0,,10555.0,0,93.12,",0",,,326.7,",0",34.2,0,41.2,0,27.2,0,,,,,,,,,,,,,,,,,,
USC00437152,"SEARSBURG STATION, VT US",42.86667,-72.91667,Windham,475.5,1995,,,,,,,158.0,0,90.0,0,,,30.0,0,,,,,,,,,,,,,,,18.0,",0,0205,",3.44,",0,1022,",,,,,,,,,,,,,,,,,,,,,,,,,,,52.95,",0",,,101.4,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437152,"SEARSBURG STATION, VT US",42.86667,-72.91667,Windham,475.5,1997,,,,,,,177.0,0,110.0,0,,,46.0,0,,,,,,,,,,,,,,,18.0,",0,0401,",2.11,",0,0401,",,,,,,,,,,,,,,,,,,,,,,,,,,,51.75,",0",,,150.1,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,1995,,,574.0,,574.0,0,143.0,0,92.0,0,,,36.0,0,18.0,0,150.0,0,79.0,0,111.0,0,6.0,0,-17.0,"0,0206,",,,10.5,",0,0204,",2.05,",0,1021,",94.0,"0,0714,+",31.0,"0,0929",16.0,"0,1109",16.0,"0,1109",16.0,"0,1109",16.0,"0,1109",29.0,"0,0507",27.0,"0,0424",22.0,"0,0411",20.0,"0,0408",11.0,"0,0406",7315.0,,7315.0,0,34.19,",0",,,102.2,",0",45.5,0,54.2,0,36.8,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,1996,,,406.0,,406.0,0,151.0,0,97.0,0,54.0,,25.0,0,21.0,0,146.0,0,61.0,0,112.0,0,0.0,0,-21.0,"0,0104,",20.0,",0,0103,",5.5,",0,1126,",2.07,",0,1202,",88.0,"0,0807,+",28.0,"0,1004",28.0,"0,1004",17.0,"0,1113",17.0,"0,1113",10.0,"0,1114",32.0,"0,0427",28.0,"0,0413",24.0,"0,0406",20.0,"0,0404",13.0,"0,0328",7863.0,,7863.0,0,43.8,",0",,,61.9,",0",45.2,0,53.6,0,36.9,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,1997,,,,,,,110.0,0,76.0,0,,,29.0,0,,,,,,,,,,,,,,,15.0,",0,0306,",2.3,",0,0715,",,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,",0",,,103.2,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,1998,,,415.0,,415.0,0,106.0,0,87.0,0,,,15.0,0,10.0,0,128.0,0,44.0,0,117.0,0,0.0,0,-12.0,"0,1231,",,,13.0,",0,0322,",3.01,",0,0812,",87.0,"0,0717,+",31.0,"0,1006",19.0,"0,1026",19.0,"0,1026",19.0,"0,1026",16.0,"0,1219",28.0,"0,0428",28.0,"0,0428",21.0,"0,0325",16.0,"0,0323",16.0,"0,0323",7021.0,,7021.0,0,43.67,",0",,,55.9,",0",47.4,0,55.3,0,39.4,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,1999,,,633.0,,633.0,0,85.0,0,67.0,0,65.0,,19.0,0,12.0,0,135.0,0,66.0,0,119.0,0,4.0,0,-24.0,"0,0115,+",19.0,",0,0116,",8.0,",0,0307,",2.8,",0,0917,",91.0,"0,0628,",32.0,"0,1004",26.0,"0,1019",22.0,"0,1108",20.0,"0,1112",12.0,"0,1201",28.0,"0,0425",28.0,"0,0425",24.0,"0,0411",16.0,"0,0314",16.0,"0,0314",6858.0,,6858.0,0,30.53,",0",,,56.4,",0",46.8,0,55.3,0,38.4,0,,,,,,,,,,,,,,,,,,
USC00437032,"ST ALBANS RADIO, VT US",44.8593,-73.0911,Franklin,115.8,2000,,,239.0,,239.0,0,115.0,0,95.0,0,92.0,,31.0,0,32.0,0,145.0,0,74.0,0,89.0,0,0.0,0,-14.0,"0,0118,+",26.0,",0,0215,",15.0,",0,0215,",1.42,",0,0215,",86.0,"0,0627,",32.0,"0,0928",14.0,"0,0929",14.0,"0,0929",14.0,"0,0929",14.0,"0,0929",31.0,"0,0426",28.0,"0,0418",24.0,"0,0414",14.0,"0,0319",14.0,"0,0319",7034.0,,7034.0,0,38.65,",0",,,113.5,",0",43.1,0,51.6,0,34.5,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,1996,,,192.0,,192.0,0,144.0,0,102.0,0,105.0,,25.0,0,25.0,0,181.0,0,62.0,0,111.0,0,0.0,0,-26.0,"0,0107,",38.0,",0,0108,+",14.2,",0,0104,",1.98,",0,1021,",89.0,"0,0808,",30.0,"0,0924",26.0,"0,1004",22.0,"0,1005",19.0,"0,1113",9.0,"0,1114",32.0,"0,0528",28.0,"0,0514",20.0,"0,0406",20.0,"0,0406",16.0,"0,0329",,,,,50.49,",0",,,77.2,",0",42.6,0,53.5,0,31.7,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,1997,,,,,,,127.0,0,92.0,0,133.0,,29.0,0,,,,,62.0,0,109.0,0,0.0,0,,,17.0,",0,0128,",10.0,",0,0307,",1.87,",0,0814,",87.0,"0,0817,+",,,,,,,,,,,,,,,,,,,,,8122.0,,8122.0,0,44.12,",0",,,97.9,",0",,,53.4,0,,,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,1998,,,,,,,130.0,0,104.0,0,104.0,,19.0,0,,,,,34.0,0,133.0,0,2.0,0,,,18.0,",0,0324,+",10.3,",0,0322,",2.73,",0,0627,",91.0,"0,0716,",,,,,,,,,,,,,,,,,,,,,,,,,50.8,",0",,,60.2,",0",,,57.3,0,,,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,1999,,,348.0,,348.0,0,99.0,0,76.0,0,113.0,,27.0,0,36.0,0,185.0,0,52.0,0,126.0,0,11.0,0,-25.0,"0,0116,+",30.0,",0,0115,",12.0,",0,0307,",5.37,",0,0917,",92.0,"0,0906,+",29.0,"0,1006",25.0,"0,1008",21.0,"0,1019",19.0,"0,1028",16.0,"0,1112",32.0,"0,0515",28.0,"0,0514",22.0,"0,0425",18.0,"0,0327",13.0,"0,0322",,,,,38.86,",0",,,90.1,",0",43.9,0,56.5,0,31.2,0,,,,,,,,,,,,,,,,,,
USC00435733,"NORTHFIELD, VT US",44.1647,-72.6567,Washington,204.2,2000,,,155.0,,155.0,0,123.0,0,99.0,0,109.0,,25.0,0,40.0,0,184.0,0,62.0,0,107.0,0,0.0,0,-19.0,"0,0124,+",28.0,",0,0220,+",9.0,",0,0219,",2.61,",0,1218,",87.0,"0,0902,+",32.0,"0,0906",21.0,"0,0929",21.0,"0,0929",17.0,"0,1120",14.0,"0,1123",32.0,"0,0521",27.0,"0,0503",17.0,"0,0415",17.0,"0,0415",12.0,"0,0320",8128.0,,8128.0,0,47.26,",0",,,81.5,",0",42.0,0,53.5,0,30.5,0,,,,,,,,,,,,,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,1997,,,242.0,,242.0,M,,,,,,,,,7.0,M,178.0,M,51.0,M,106.0,M,4.0,M,-17.0,"M,0119,",,,,,,,90.0,"M,0811,+",30.0,"M,0922",27.0,"M,1012",21.0,"M,1023",17.0,"M,1116",14.0,"M,1117",32.0,"M,0528",27.0,"M,0427",23.0,"M,0416",17.0,"M,0411",8.0,"M,0325",7276.0,,7276.0,M,,,,,,,43.9,M,54.8,M,33.0,M,,,,,,,,,,,,,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,1998,,,337.0,,337.0,W,,,,,,,,,8.0,W,153.0,W,27.0,W,130.0,W,1.0,W,-9.0,"W,0127,+",,,,,,,90.0,"W,0715,",30.0,"W,0924",28.0,"W,1005",23.0,"W,1105",20.0,"W,1110",16.0,"W,1212",31.0,"W,0513",28.0,"W,0429",24.0,"W,0411",14.0,"M,0325",14.0,"M,0325",7067.0,,7067.0,W,,,,,,,47.5,W,58.2,W,36.9,W,,,,,,,,,,,,,,,,,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,1999,4.3,W,474.0,,474.0,W,169.0,W,68.0,W,,,,,14.0,W,172.0,W,43.0,W,124.0,W,14.0,W,-16.0,"W,0102,",,,,,4.63,",W,0916,",96.0,"W,0705,",30.0,"W,1006",27.0,"W,1007",24.0,"W,1019",18.0,"W,1112",16.0,"W,1201",31.0,"W,0514",28.0,"W,0425",23.0,"W,0411",18.0,"W,0321",5.0,"W,0310",7059.0,,7059.0,W,37.67,",W",,,,,46.8,W,58.2,W,35.5,W,,,,,260.0,W,260.0,W,,,,,33.1,W,51.9,W,,
USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34361,-72.51778,Windsor,176.2,2000,4.3,W,237.0,,237.0,W,166.0,W,85.0,W,,,,,16.0,W,159.0,W,52.0,W,108.0,W,2.0,W,-11.0,"W,0123,",,,,,2.26,",W,0731,",90.0,"W,0625,+",29.0,"W,0928",25.0,"W,0929",24.0,"W,1118",20.0,"W,1119",16.0,"W,1120",30.0,"W,0516",28.0,"W,0503",22.0,"W,0414",18.0,"W,0320",8.0,"W,0319",7069.0,,7069.0,W,41.77,",W",,,,,44.7,W,55.2,W,34.1,W,,,,,180.0,W,260.0,W,,,,,32.0,W,45.0,W,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,1999,1.8,W,400.0,,400.0,W,144.0,W,66.0,W,,,,,23.0,W,171.0,W,56.0,W,124.0,W,5.0,W,-23.0,"W,0114,",,,,,3.64,",W,0916,",91.0,"W,0904,+",32.0,"W,1006",27.0,"W,1007",22.0,"W,1028",19.0,"W,1111",15.0,"W,1130",30.0,"W,0514",26.0,"W,0425",24.0,"W,0416",20.0,"W,0327",13.0,"W,0321",,,,,31.65,",W",,,,,45.0,W,55.8,W,34.1,W,,,,,180.0,W,180.0,W,,,,,21.9,W,32.0,W,,
USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,Caledonia,212.4,2000,,,,,,,165.0,W,81.0,W,,,,,,,,,,,,,,,,,,,,,1.64,",W,0409,",,,,,,,,,,,,,,,,,,,,,,,7744.0,,7744.0,,36.53,",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2005,,,,,,,,,,,,,28.0,0,,,,,,,,,,,,,,,10.5,",0,0211,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2007,,,,,,,,,,,140.0,,38.0,0,,,,,,,,,,,,,34.0,",0,0215,",22.0,",0,0215,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.1,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2008,,,211.0,,211.0,0,181.0,0,111.0,0,134.0,,43.0,0,22.0,0,175.0,0,76.0,0,104.0,0,3.0,0,-13.0,"0,0229,",22.0,",0,0211,",11.2,",0,0207,",2.68,",0,0804,",92.0,"0,0611,",32.0,"0,0919",25.0,"0,1018",24.0,"0,1019",11.0,"0,1119",11.0,"0,1119",32.0,"0,0529",27.0,"0,0501",23.0,"0,0416",18.0,"0,0404",14.0,"0,0331",,,,,57.45,",0",,,131.8,",0",42.8,0,53.2,0,32.5,0,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2009,,,,,,,182.0,0,103.0,0,,,32.0,0,,,,,,,,,,,,,,,10.0,",0,1229,",2.84,",0,0726,",,,,,,,,,,,,,,,,,,,,,,,,,,,52.37,",0",,,97.8,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,Addison,408.7,2010,,,306.0,,306.0,0,145.0,0,98.0,0,95.0,,32.0,0,9.0,0,167.0,0,64.0,0,102.0,0,3.0,0,-6.0,"0,0131,",17.0,",0,0225,+",10.0,",0,0224,",4.3,",0,1001,",96.0,"0,0901,",32.0,"0,1003",26.0,"0,1019",21.0,"0,1103",16.0,"0,1125",16.0,"0,1125",27.0,"0,0513",27.0,"0,0513",13.0,"0,0328",13.0,"0,0328",13.0,"0,0328",7547.0,,7547.0,0,60.53,",0",,,115.7,",0",44.8,0,54.3,0,35.2,0,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2005,,,,,,,152.0,0,112.0,0,,,49.0,0,,,,,,,,,,,,,,,14.0,",0,0211,",3.15,",0,1026,",,,,,,,,,,,,,,,,,,,,,,,,,,,63.11,",0",,,146.4,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2006,,,,,,,193.0,0,130.0,0,108.0,,36.0,0,,,,,,,,,,,,,15.0,",0,0107,",13.0,",0,0304,",3.15,",0,0520,",,,,,,,,,,,,,,,,,,,,,,,,,,,72.65,",0",,,93.5,",0",,,,,,,,,,,,,,,,,,,,,,,,
USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.78699999999999,Lamoille,354.5,2007,,,,,,,191.0,0,115.0,0,145.0,,52.0,0,,,,,,,,,,,,,33.0,",0,0216,",16.0,",0,0215,",1.97,",0,0215,",,,,,,,,,,,,,,,,,,,,,,,,,,,59.43,",0",,,175.8,",0",,,,,,,,,,,,,,,,,,,,,,,,
