COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Essex,2007,159  ,1.69,45.84,159  ,44   ,183  ,87   ,106  ,2    ,-25  ,91   ,31   ,28   ,24   ,17   ,14   ,31   ,28   ,24   ,14   ,14   ,8475  ,40.1 ,51.4 ,28.7 ,134.2,95.85
Essex,2008,162  ,2.08 ,52.41 ,162  ,46   ,210  ,70   ,111  ,3    ,-28  ,94   ,31   ,26   ,23   ,20   ,13   ,29   ,27   ,24   ,20   ,12   ,8574.5,40.6 ,53.3 ,28   ,105.7 ,95.85
Essex,2008,162.0,1.63 ,44.62 ,162.0,41.0,192.0,74.0,108.0,2.0,-28.0,92.0,31.0,28.0,23.0,19.0,12.0,32.0,25.0,22.0,19.0,12.0,8574.5,41.1,53.0,30.3,71.7  ,95.85
Essex,2008,174  ,1.98 ,52.19 ,174  ,41   ,185  ,81   ,88   ,1    ,-32  ,90   ,31   ,28   ,24   ,19   ,12   ,32   ,25   ,22   ,19   ,15   ,8538  ,41.1 ,51.5 ,30.7 ,135.1 ,95.85
Essex,2008,151  ,1.99,52.3,151  ,37   ,192  ,74   ,108  ,2    ,-26  ,92   ,32   ,28   ,23   ,19   ,7    ,32   ,25   ,22   ,7    ,7    ,8611  ,41.7 ,53   ,30.3 ,103.2,95.85
Essex,2008,162.0,2    ,55.39 ,162.0,41.0,192.0,74.0,108.0,2.0,-28.0,92.0,31.0,28.0,23.0,19.0,12.0,32.0,25.0,22.0,19.0,12.0,8574.5,41.1,53.0,30.3,100.7 ,95.85
Essex,2009,145  ,2.21 ,45.83 ,145  ,49   ,207  ,75   ,96   ,1    ,-35  ,91   ,28   ,28   ,21   ,19   ,15   ,29   ,25   ,22   ,20   ,12   ,9383  ,39.4 ,52   ,26.9 ,83.3  ,95.85
Essex,2009,152.0,2.23 ,36.98 ,152.0,41.0,187.0,75.0,96.0,1.0,-35.0,90.0,29.0,27.0,20.0,19.0,15.0,29.0,26.0,23.0,20.0,12.0,9106.0,40.3,52.0,29.2,83.5,95.85
Essex,2009,161  ,2.03 ,44.74 ,161  ,41   ,179  ,81   ,76   ,0    ,-36  ,88   ,31   ,26   ,19   ,19   ,8    ,28   ,28   ,24   ,19   ,9    ,9106  ,40.3 ,50.3 ,30.4 ,83.7  ,95.85
Essex,2009,152  ,2.21,44.74,152  ,38   ,187  ,70   ,96   ,1    ,-32  ,90   ,29   ,27   ,20   ,20   ,16   ,30   ,26   ,23   ,20   ,14   ,8732  ,40.7 ,52.1 ,29.2 ,83.5,95.85
Essex,2010,276  ,3    ,45.37 ,276  ,24   ,196  ,67   ,115  ,6    ,-17  ,93   ,28   ,28   ,24   ,18   ,11   ,29   ,24   ,24   ,18   ,6    ,8379  ,42.8 ,54.4 ,31.1 ,71    ,71.0
Essex,2010,283.0,3.3  ,43.96 ,283.0,18.0,178.0,70.0,108.0,5.0,-17.0,93.0,31.0,28.0,24.0,19.0,11.0,27.0,26.0,24.0,18.0,7.0,8157.0,47.9,43.25,33.3,62.8  ,71.0
Essex,2010,300  ,3.52 ,45.54 ,300  ,17   ,175  ,76   ,98   ,1    ,-19  ,91   ,31   ,28   ,24   ,19   ,13   ,27   ,27   ,24   ,18   ,8    ,8157  ,43.2 ,52.3 ,34.2 ,86.9  ,71.0
Essex,2010,283  ,3.3,45.37,283  ,18   ,178  ,70   ,108  ,5    ,-16  ,94   ,31   ,27   ,24   ,19   ,10   ,26   ,26   ,23   ,7    ,7    ,7927  ,43.5 ,53.7 ,33.3 ,53.15,71.0
Essex,2010,276  ,3    ,45.37 ,276  ,24   ,196  ,67   ,115  ,6    ,-17  ,93   ,28   ,28   ,24   ,18   ,11   ,29   ,24   ,24   ,18   ,6    ,8379  ,54.4 ,31.1 ,33.3,42.8  ,71    
Essex,2010,283.0,3.3  ,43.96 ,283.0,18.0,178.0,70.0,108.0,5.0,-17.0,93.0,31.0,28.0,24.0,19.0,11.0,27.0,26.0,24.0,18.0,7.0,8157.0,47.9,43.25,33.3,53.15,62.8  
Essex,2010,300  ,3.52 ,45.54 ,300  ,17   ,175  ,76   ,98   ,1    ,-19  ,91   ,31   ,28   ,24   ,19   ,13   ,27   ,27   ,24   ,18   ,8    ,8157  ,52.3 ,34.2 ,33.3,43.2  ,86.9  
Essex,2010,283  ,3.3,45.37,283  ,18   ,178  ,70   ,108  ,5    ,-16  ,94   ,31   ,27   ,24   ,19   ,10   ,26   ,26   ,23   ,7    ,7    ,7927  ,53.7 ,33.3 ,33.3,43.5  ,71.0
Essex,2011,217  ,2.95 ,53.55 ,217  ,45   ,192  ,66   ,118  ,2    ,-33  ,92   ,29   ,24   ,24   ,20   ,15   ,32   ,26   ,20   ,20   ,15   ,9225  ,53.8 ,29   ,35.0,41.4  ,111.7 
Essex,2011,217.0,3.75 ,47.91 ,217.0,36.0,177.0,67.0,118.0,2.0,-26.0,90.0,29.0,24.0,21.0,18.0,13.0,32.0,28.0,20.0,19.0,15.0,8841.0,53.8,31.5,35.0,42.8,111.7
Essex,2011,250  ,3.59 ,49.8  ,250  ,31   ,166  ,73   ,104  ,0    ,-26  ,89   ,30   ,21   ,21   ,12   ,12   ,32   ,28   ,23   ,19   ,14   ,8841  ,52.5 ,33.4 ,35.0,42.9  ,111.7
Essex,2011,194  ,3.59,49.8,194  ,36   ,177  ,67   ,119  ,2    ,-24  ,90   ,29   ,28   ,21   ,18   ,13   ,32   ,28   ,18   ,18   ,15   ,8680  ,54.1 ,31.5 ,35.0,42.8  ,111.7
Essex,2012,254.0,2.4,42.73,254.0,22.5,167.0,59.5,122.0,2.5,-19.0,90.0,30.5,25.0,23.0,17.0,13.0,30.5,27.5,24.0,17.0,14.5,8073  ,54.85,33.25,35.0,44.1,148.9
Essex,2012,254.0,2.4  ,42.73 ,254.0,22.5,167.0,59.5,122.0,2.5,-19.0,90.0,30.5,25.0,23.0,17.0,13.0,30.5,27.5,24.0,17.0,14.5,7607.0,54.85,33.25,35.0,44.1,148.9 
Essex,2012,254.0,1.5  ,35.3  ,254.0,22.5,167.0,59.5,122.0,2.5,-19.0,90.0,30.5,25.0,23.0,17.0,13.0,30.5,27.5,24.0,17.0,14.5,7607.0,54.85,33.25,35.0,44.1,148.9
Essex,2012,269  ,3.14 ,44.97 ,269  ,22   ,162  ,65   ,118  ,1    ,-18  ,90   ,32   ,22   ,22   ,20   ,12   ,31   ,27   ,24   ,17   ,16   ,7607  ,54.1 ,34.2 ,35.0,44.2  ,148.9
Essex,2012,239  ,2.4,42.73,239  ,23   ,172  ,54   ,126  ,4    ,-20  ,90   ,29   ,28   ,24   ,14   ,14   ,30   ,28   ,24   ,17   ,13   ,7521  ,55.6 ,32.3 ,35.0,44    ,148.9
Essex,2013,157  ,2.1  ,47.08 ,157  ,46   ,205  ,106  ,91   ,0    ,-29  ,86   ,32   ,25   ,22   ,13   ,13   ,31   ,28   ,24   ,20   ,15   ,8310.5,49.2 ,27.8 ,35.0,38.5  ,141.8 
Essex,2013,271.0,1.36 ,41.59 ,271.0,32.0,191.0,77.0,104.0,0.0,-27.0,89.0,32.0,27.0,23.0,16.0,15.0,31.0,25.0,23.0,20.0,15.0,8310.5,51.5,30.6,35.0,41.7,59.3  
Essex,2013,271  ,1.64 ,48.8  ,271  ,32   ,175  ,77   ,104  ,0    ,-27  ,89   ,32   ,28   ,24   ,18   ,15   ,31   ,25   ,20   ,20   ,8    ,8293  ,51.5 ,32.1 ,35.0,41.8  ,85.6  
Essex,2013,288  ,1.64,47.08,288  ,32   ,191  ,74   ,118  ,4    ,-26  ,91   ,30   ,27   ,23   ,16   ,16   ,30   ,25   ,23   ,17   ,16   ,8328  ,52.8 ,30.6 ,35.0,41.7  ,85.6
Essex,2014,169.0,2.635,47.81,169.0,47.0,173.0,87.0,99.0,0.0,-26.0,87.0,32.0,27.0,24.0,16.0,15.0,29.0,26.0,19.0,19.0,9.0,9837  ,50.7,29.6,35.0,40.4,130.5
Essex,2014,89   ,3.3  ,52.1  ,89   ,58   ,183  ,108  ,87   ,0    ,-26  ,86   ,30   ,25   ,24   ,16   ,16   ,29   ,25   ,16   ,16   ,16   ,10264 ,48.2 ,27.4 ,35.0,37.8  ,157.9 
Essex,2014,190  ,1.97 ,43.52 ,190  ,47   ,171  ,87   ,99   ,0    ,-30  ,87   ,32   ,28   ,24   ,19   ,15   ,31   ,26   ,19   ,19   ,9    ,9131  ,50.7 ,30.1 ,35.0,40.4  ,103.1 
Essex,2014,169  ,2.635,47.81,169  ,45   ,173  ,84   ,110  ,1    ,-25  ,92   ,32   ,27   ,23   ,14   ,14   ,27   ,27   ,20   ,20   ,9    ,8980  ,52.3 ,29.6 ,35.0,40.9  ,130.5
Essex,2015,151.0,2.27 ,44.86 ,151.0,50.0,186.0,89.5,98.5,0.0,-30.0,86.0,30.0,28.0,20.0,20.0,15.0,30.0,28.0,20.0,19.0,13.0,9404.0,50.0,29.0,35.0,39.05,101.5
Essex,2015,94   ,2.1  ,44.33 ,94   ,62   ,203  ,95   ,91   ,0    ,-28  ,85   ,30   ,27   ,19   ,19   ,15   ,30   ,27   ,19   ,19   ,8    ,10186 ,48.8 ,26.8 ,35.0,37.8  ,146.6 
Essex,2015,151.0,2.6  ,45.51 ,151.0,50.0,186.0,89.5,98.5,0.0,-30.0,86.0,30.0,28.0,20.0,20.0,15.0,30.0,28.0,20.0,19.0,13.0,9404.0,50.0,29.0,35.0,39.05,80.3  
Essex,2015,208  ,2.17 ,46.23 ,208  ,50   ,186  ,84   ,106  ,0    ,-36  ,87   ,29   ,28   ,20   ,20   ,16   ,29   ,28   ,20   ,20   ,13   ,9404  ,51.2 ,29.4 ,35.0,40.3  ,101.5 
Essex,2015,151.0,2.2199999999999998,45.185,151.0,48   ,178  ,89.5,98.5,0.0,-30  ,86.0,32   ,28   ,20   ,20   ,15   ,31   ,28   ,22   ,15   ,15   ,8594  ,50.0,29   ,35.0,39.05,101.5
Essex,2016,192  ,1.915,39.17,192  ,32   ,198  ,84   ,101  ,0    ,-26  ,87   ,30   ,27   ,21   ,19   ,12   ,30   ,28   ,21   ,14   ,14   ,8839  ,51.2 ,29.8 ,35.0,40.5  ,143.3 
Essex,2016,220.5,1.8  ,36.47 ,220.5,29.5,190.5,80.0,106.0,0.0,-25.5,86.5,30.5,27.0,22.5,18.0,11.5,31.0,27.5,19.5,16.0,14.5,8454.5,52.0,31.15,35.0,41.6,34.3  
Essex,2016,249  ,2.03 ,41.87 ,249  ,27   ,183  ,76   ,111  ,0    ,-25  ,86   ,31   ,27   ,24   ,17   ,11   ,32   ,27   ,18   ,18   ,15   ,8070  ,52.8 ,32.5 ,35.0,42.7  ,96    
Essex,2017,163  ,2.04 ,46.83 ,163  ,49   ,190  ,74   ,111  ,3    ,-28  ,91   ,32   ,27   ,19   ,19   ,15   ,30   ,26   ,22   ,20   ,1    ,8538.5,52.8 ,28.3 ,35.0,40.6  ,118.4 
Essex,2017,163.0,1.5  ,47.97 ,163.0,36.5,172.5,78.0,109.0,1.5,-26.0,90.0,30.5,26.5,18.5,17.0,14.5,29.5,25.0,23.0,18.0,8.0,8538.5,52.3,30.3,35.0,41.25,121.1 
Essex,2017,146  ,2.04,47.63,146  ,39   ,176  ,91   ,94   ,0    ,-27  ,88   ,29   ,26   ,12   ,12   ,12   ,32   ,22   ,22   ,20   ,15   ,8706  ,50.4 ,29.6 ,35.0,40    ,185   
Essex,2017,175  ,2.31 ,47.63 ,175  ,34   ,168  ,82   ,107  ,0    ,-25  ,89   ,29   ,26   ,18   ,18   ,14   ,29   ,28   ,24   ,16   ,16   ,8371  ,51.8 ,31.9 ,35.0,41.9  ,146.7 
Essex,2017,163.0,2.04,47.63,163.0,32   ,169  ,69   ,119  ,4    ,-23  ,91   ,32   ,27   ,22   ,16   ,16   ,29   ,24   ,24   ,1    ,1    ,8538.5,53.7 ,31   ,35.0,42.4  ,133.89999999999998
Essex,2018,275  ,1.8  ,47.42 ,275  ,46   ,205  ,77   ,112  ,5    ,-31  ,93   ,30   ,27   ,23   ,11   ,11   ,32   ,26   ,21   ,20   ,16   ,9262  ,52   ,27.9 ,35.0,40    ,114.6 
Essex,2018,316.0,1.6  ,46.3  ,316.0,37.5,196.5,82.0,108.0,4.0,-30.5,92.0,30.0,27.0,23.0,13.5,10.5,31.5,26.5,21.0,19.5,16.0,8956.0,51.5,30.0,35.0,40.65,117.25
Essex,2018,271  ,1.23 ,28.6  ,271  ,41   ,204  ,97   ,101  ,3    ,-25  ,90   ,29   ,28   ,24   ,19   ,8    ,32   ,27   ,22   ,16   ,16   ,9124  ,49.8 ,29.2 ,35.0,39.5  ,205   
Essex,2018,316.0,2.35 ,36.51 ,316.0,37.5,196.5,82.0,108.0,4.0,-30.5,92.0,30.0,27.0,23.0,13.5,10.5,31.5,26.5,21.0,19.5,16.0,8956.0,51.5,30.0,35.0,40.65,69.6  
Essex,2018,357  ,1.96 ,44.98 ,357  ,34   ,185  ,87   ,104  ,3    ,-33  ,91   ,30   ,27   ,21   ,10   ,10   ,29   ,28   ,20   ,20   ,13   ,8788  ,51   ,31.6 ,35.0,41.3  ,119.9 
Essex,2018,362  ,1.8,44.98,362  ,32   ,189  ,73   ,120  ,6    ,-30  ,94   ,30   ,27   ,23   ,16   ,16   ,31   ,25   ,21   ,19   ,16   ,8505  ,53.2 ,30.8 ,35.0,42    ,117.25
Essex,2019,190.0,2.74,51.08,190.0,51.0,192.0,87.0,87.0,1.0,-24.0,90.0,32.0,28.0,24.0,19.0,8.0,31.0,25.0,23.0,17.0,13.0,9847  ,50.6,28.8,35.0,39.8,123.1 
Essex,2019,190.0,2.7  ,53.84 ,190.0,51.0,192.0,87.0,87.0,1.0,-24.0,90.0,32.0,28.0,24.0,19.0,8.0,31.0,25.0,23.0,17.0,13.0,9542.5,50.6,28.8,35.0,39.8,128.5
Essex,2019,190.0,2.74,37.53 ,190.0,51.0,192.0,87.0,87.0,1.0,-24.0,90.0,32.0,28.0,24.0,19.0,8.0,31.0,25.0,23.0,17.0,13.0,9542.5,50.6,28.8,35.0,39.8,185.7 
Essex,2019,163  ,2.74,51.08,163  ,63   ,192  ,87   ,87   ,1    ,-26  ,90   ,32   ,28   ,24   ,20   ,6    ,31   ,23   ,23   ,20   ,10   ,9701  ,50.6 ,26.3 ,35.0,38.4  ,128.5
Essex,2019,190  ,2.78 ,51.08 ,190  ,51   ,185  ,96   ,85   ,0    ,-24  ,89   ,32   ,25   ,24   ,19   ,8    ,30   ,25   ,24   ,13   ,13   ,9384  ,50.1 ,29.4 ,35.0,39.8  ,128.5 
Essex,2019,204  ,2.74,51.08,204  ,43   ,192  ,80   ,99   ,4    ,-19  ,92   ,32   ,28   ,24   ,19   ,11   ,31   ,26   ,17   ,17   ,13   ,9044  ,52.4 ,28.8 ,35.0,40.6  ,128.5
Franklin,1990,373  ,1.57 ,45.31 ,373  ,15   ,157  ,36   ,127  ,0    ,-14  ,89   ,32   ,27   ,18   ,18   ,14   ,32   ,28   ,18   ,18   ,10   ,7931  ,46.7 ,57.9 ,35.5 ,70.1  ,95.85
Franklin,1990,373.0,1.57,45.31,373.0,15.0,157.0,36.0,127.0,0.0,-14.0,89.0,32.0,27.0,18.0,18.0,14.0,32.0,28.0,18.0,18.0,10.0,7889  ,46.7,57.9,35.5,70.1,95.85
Franklin,1991,401  ,2.15 ,36.86 ,401  ,25   ,166  ,50   ,141  ,8    ,-23  ,93   ,30   ,25   ,22   ,19   ,10   ,32   ,27   ,21   ,13   ,13   ,7133  ,45.6 ,57.6 ,33.6 ,67    ,95.85
Franklin,1991,484  ,2.54 ,33.7  ,484  ,20   ,145  ,59   ,119  ,3    ,-12  ,93   ,32   ,28   ,23   ,19   ,14   ,32   ,27   ,19   ,19   ,14   ,7133.0,46   ,55   ,37   ,51.1  ,95.85
Franklin,1992,219  ,1.95 ,36.13 ,219  ,45   ,178  ,53   ,125  ,0    ,-25  ,89   ,28   ,28   ,24   ,15   ,15   ,30   ,28   ,23   ,17   ,15   ,8278  ,42.6 ,54.5 ,30.8 ,69.5  ,95.85
Franklin,1993,346  ,1.7  ,42.56 ,346  ,39   ,170  ,67   ,116  ,2    ,-38  ,91   ,28   ,28   ,24   ,18   ,4    ,32   ,25   ,23   ,19   ,16   ,8282  ,43   ,54.5 ,31.5 ,113.9 ,95.85
Franklin,1993,389.0,1.4249999999999998,38.225,389.0,39.0,162.5,70.5,110.0,1.5,-33.5,90.5,29.0,27.0,23.5,18.5,7.0,30.0,26.5,23.5,16.0,14.5,8284.0,43.1,53.35,32.85,80.2  ,95.85
Franklin,1993,432  ,1.15 ,33.89 ,432  ,39   ,155  ,74   ,104  ,1    ,-29  ,90   ,30   ,26   ,23   ,19   ,10   ,28   ,28   ,24   ,13   ,13   ,8286  ,43.2 ,52.2 ,34.2 ,121.5 ,95.85
Franklin,1994,424  ,1.48 ,37.59 ,424  ,45   ,164  ,66   ,122  ,5    ,-38  ,93   ,31   ,25   ,22   ,20   ,15   ,27   ,27   ,22   ,3    ,3    ,8578  ,43.5 ,55   ,31.9 ,107.8 ,95.85
Franklin,1994,450.5,1.5,34.28,450.5,42.5,153.5,69.5,114.5,4.5,-34.5,94.0,30.5,25.5,23.0,18.5,15.5,28.5,26.5,17.0,7.5,7.5,8578.0,43.65,53.75,33.45,78.9  ,95.85
Franklin,1994,477  ,1.52 ,30.97 ,477  ,40   ,143  ,73   ,107  ,4    ,-31  ,95   ,30   ,26   ,24   ,17   ,16   ,30   ,26   ,12   ,12   ,12   ,8578  ,43.8 ,52.5 ,35   ,105.7 ,95.85
Franklin,1995,430  ,2    ,42.36 ,430  ,31   ,155  ,72   ,124  ,7    ,-22  ,94   ,30   ,27   ,17   ,17   ,5    ,29   ,24   ,24   ,17   ,16   ,7316  ,44.7 ,56.1 ,33.3 ,125   ,95.85
Franklin,1995,574  ,2.05 ,34.19 ,574  ,18   ,150  ,79   ,111  ,6    ,-17  ,94   ,31   ,16   ,16   ,16   ,16   ,29   ,27   ,22   ,20   ,11   ,7315  ,45.5 ,54.2 ,36.8 ,102.2 ,95.85
Franklin,1996,288  ,2.7  ,47.17 ,288  ,32   ,166  ,54   ,128  ,0    ,-30  ,88   ,31   ,24   ,24   ,20   ,10   ,30   ,27   ,23   ,18   ,16   ,8162  ,44.4 ,55.1 ,33.6 ,81.5  ,95.85
Franklin,1996,347.0,2    ,41.42 ,347.0,26.5,156.0,57.5,120.0,0.0,-25.5,88.0,29.5,26.0,20.5,18.5,10.0,31.0,27.5,23.5,19.0,14.5,8012.5,44.8,54.35,35.25,47.9  ,95.85
Franklin,1996,406  ,2.07 ,43.8  ,406  ,21   ,146  ,61   ,112  ,0    ,-21  ,88   ,28   ,28   ,17   ,17   ,10   ,32   ,28   ,24   ,20   ,13   ,7863  ,45.2 ,53.6 ,36.9 ,61.9  ,95.85
Franklin,1997,229  ,2.84 ,39.78 ,229  ,26   ,179  ,62   ,122  ,0    ,-31  ,88   ,30   ,28   ,23   ,19   ,15   ,30   ,23   ,23   ,19   ,15   ,7744  ,43.2 ,54.2 ,32.2 ,127.5 ,95.85
Franklin,1997,229.0,2.57,37.14,229.0,26.0,179.0,62.0,122.0,0.0,-31.0,88.0,30.0,28.0,23.0,19.0,15.0,30.0,23.0,23.0,19.0,15.0,7744.0,43.2,54.2,32.2,81.8  ,95.85
Franklin,1997,229.0,2.3  ,34.5  ,229.0,26.0,179.0,62.0,122.0,0.0,-31.0,88.0,30.0,28.0,23.0,19.0,15.0,30.0,23.0,23.0,19.0,15.0,7744.0,43.2,54.2,32.2,103.2 ,95.85
Franklin,1998,397  ,2.02 ,43.4  ,397  ,15   ,139  ,33   ,143  ,0    ,-27  ,89   ,32   ,25   ,23   ,15   ,15   ,32   ,22   ,22   ,20   ,3    ,7222  ,47.8 ,58.2 ,37.5 ,66.5  ,95.85
Franklin,1998,415  ,3.01 ,43.67 ,415  ,10   ,128  ,44   ,117  ,0    ,-12  ,87   ,31   ,19   ,19   ,19   ,16   ,28   ,28   ,21   ,16   ,16   ,7021  ,47.4 ,55.3 ,39.4 ,55.9  ,95.85
Franklin,1999,523  ,3.68 ,35.21 ,523  ,25   ,152  ,48   ,132  ,7    ,-32  ,92   ,29   ,27   ,22   ,20   ,16   ,30   ,28   ,21   ,20   ,13   ,7000  ,46.9 ,58.5 ,35.3 ,72.4  ,95.85
Franklin,1999,633  ,2.8  ,30.53 ,633  ,12   ,135  ,66   ,119  ,4    ,-24  ,91   ,32   ,26   ,22   ,20   ,12   ,28   ,28   ,24   ,16   ,16   ,6858  ,46.8 ,55.3 ,38.4 ,56.4  ,95.85
Franklin,2000,294  ,1.42,38.65,294  ,32   ,145  ,56   ,116  ,0    ,-26  ,88   ,25   ,25   ,23   ,17   ,1    ,30   ,27   ,18   ,18   ,11   ,6980  ,44.9 ,55.9 ,33.8 ,115.9 ,95.85
Franklin,2000,266.5,1.42,38.65,266.5,32.0,145.0,65.0,102.5,0.0,-20.0,87.0,28.5,19.5,18.5,15.5,7.5,30.5,27.5,21.0,16.0,12.5,7007.0,44.0,53.75,34.15,105.8 ,95.85
Franklin,2000,239  ,1.42 ,38.65 ,239  ,32   ,145  ,74   ,89   ,0    ,-14  ,86   ,32   ,14   ,14   ,14   ,14   ,31   ,28   ,24   ,14   ,14   ,7034  ,43.1 ,51.6 ,34.5 ,113.5 ,95.85
Franklin,2006,401  ,2.29 ,46.37 ,401  ,12   ,139  ,39   ,113  ,5    ,-10  ,92   ,29   ,25   ,20   ,20   ,8    ,32   ,25   ,23   ,20   ,10   ,7759.0,47.6 ,57.5 ,37.6 ,41    ,95.85
Franklin,2006,456  ,2.29,46.37,456  ,8    ,132  ,50   ,100  ,5    ,-3   ,94   ,31   ,28   ,24   ,14   ,14   ,32   ,27   ,22   ,14   ,14   ,7759.0,46.8 ,55   ,38.6 ,37.5  ,95.85
Franklin,2007,360.0,1.78 ,44.23 ,360.0,34   ,161  ,60   ,118  ,3    ,-27  ,91   ,32   ,28   ,19   ,19   ,15   ,32   ,27   ,20   ,20   ,-10  ,7846.0,44.3 ,55.3 ,33.4 ,103.7 ,95.85
Franklin,2007,360.0,1.73,44.56999999999999,360.0,31.0,159.0,68.5,116.0,3.0,-20.0,91.5,32.0,27.5,20.0,19.5,15.5,32.0,25.0,21.5,12.5,-2.5,7846.0,43.95,53.8,34.15,77.4  ,95.85
Franklin,2007,360  ,1.68 ,44.91 ,360  ,28   ,157  ,77   ,114  ,3    ,-13  ,92   ,32   ,27   ,21   ,20   ,16   ,32   ,23   ,23   ,5    ,5    ,7846  ,43.6 ,52.3 ,34.9 ,111.5 ,95.85
Franklin,2008,341  ,1.34 ,35    ,341  ,21   ,157  ,55   ,120  ,1    ,-23  ,92   ,32   ,27   ,22   ,19   ,12   ,32   ,27   ,22   ,9    ,9    ,7000  ,45.9 ,56.6 ,35.3 ,69.3  ,95.85
Franklin,2008,360.0,1.75 ,37.04 ,360.0,18.5,156.5,64.5,116.0,1.0,-16.0,91.5,31.0,26.5,22.5,19.5,13.5,31.5,27.5,23.0,12.0,12.0,7335.0,45.4,55.150000000000006,35.75,63.7  ,95.85
Franklin,2008,379  ,1.69 ,36.8  ,379  ,16   ,156  ,74   ,112  ,1    ,-9   ,91   ,30   ,26   ,23   ,20   ,15   ,31   ,28   ,24   ,15   ,15   ,7670  ,44.9 ,53.7 ,36.2 ,81.7  ,95.85
Franklin,2009,343  ,1.61 ,36.3  ,343  ,24   ,154  ,53   ,113  ,2    ,-27  ,90   ,32   ,28   ,23   ,20   ,11   ,29   ,28   ,24   ,18   ,12   ,7118  ,44.7 ,55.6 ,33.9 ,53.7  ,95.85
Franklin,2009,241  ,2    ,39.22 ,241  ,37   ,189  ,59   ,108  ,1    ,-30  ,90   ,30   ,28   ,20   ,20   ,16   ,31   ,28   ,24   ,20   ,14   ,7988  ,42.5 ,55.3 ,29.7 ,83.3  ,95.85
Franklin,2010,581  ,3.12 ,45.29 ,581  ,11   ,142  ,56   ,126  ,8    ,-18  ,94   ,29   ,27   ,20   ,20   ,14   ,28   ,28   ,22   ,12   ,12   ,6674  ,47.5 ,57.3 ,37.6 ,85.1  ,86.75
Franklin,2010,382  ,3.12,45.29,382  ,20   ,184  ,61   ,120  ,12   ,-21  ,97   ,32   ,27   ,19   ,19   ,11   ,31   ,25   ,24   ,9    ,9    ,7569  ,44.8 ,56.4 ,33.1 ,88.4  ,86.75
Franklin,2010,481.5,3.12,45.29,481.5,15.5,163.0,58.5,123.0,10.0,-19.5,95.5,30.5,27.0,19.5,19.5,12.5,29.5,26.5,23.0,10.5,10.5,7245  ,51.95,47.0,35.35,66.3,86.75
Franklin,2010,581  ,3.12 ,45.29 ,581  ,11   ,142  ,56   ,126  ,8    ,-18  ,94   ,29   ,27   ,20   ,20   ,14   ,28   ,28   ,22   ,12   ,12   ,6674  ,57.3 ,37.6 ,35.35,47.5  ,85.1  
Franklin,2010,382  ,3.12,45.29,382  ,20   ,184  ,61   ,120  ,12   ,-21  ,97   ,32   ,27   ,19   ,19   ,11   ,31   ,25   ,24   ,9    ,9    ,7569  ,56.4 ,33.1 ,35.35,44.8  ,88.4  
Franklin,2011,344  ,5.25 ,47.91 ,344  ,39   ,170  ,59   ,120  ,7    ,-34  ,95   ,28   ,28   ,20   ,20   ,13   ,29   ,22   ,22   ,19   ,16   ,8471  ,56   ,31.9 ,35.0,44    ,81    
Franklin,2012,377  ,6.13 ,30.72 ,377  ,22   ,162  ,44   ,129  ,9    ,-18  ,95   ,32   ,21   ,21   ,16   ,16   ,32   ,24   ,24   ,18   ,-10  ,6783  ,57.8 ,34   ,35.0,45.9  ,53.6  
Franklin,2012,377.0,3.72 ,40.4  ,377.0,22.0,162.0,44.0,129.0,9.0,-18.0,95.0,32.0,21.0,21.0,16.0,16.0,32.0,24.0,24.0,18.0,-10.0,6783.0,57.8,34.0,35.0,45.9,53.6
Franklin,2014,347  ,1    ,10.88 ,347  ,46   ,165  ,68   ,121  ,1    ,-30  ,90   ,29   ,28   ,21   ,19   ,15   ,32   ,28   ,24   ,20   ,10   ,7759.0,55.3 ,30.6 ,35.0,43    ,52.8  
Franklin,2015,441  ,2.27,45.37,441  ,55   ,179  ,67   ,142  ,9    ,-33  ,93   ,30   ,27   ,21   ,16   ,16   ,32   ,22   ,22   ,20   ,15   ,8462  ,56.2 ,29.4 ,35.0,42.8  ,91.3  
Franklin,2016,388  ,2.46,37.78,388  ,27   ,182  ,57   ,129  ,9    ,-24  ,92   ,31   ,28   ,24   ,20   ,14   ,28   ,28   ,24   ,18   ,15   ,7415  ,56.8 ,32.6 ,35.0,44.7  ,65.3  
Franklin,2016,388.0,2.46 ,37.78 ,388.0,27.0,182.0,57.0,129.0,9.0,-24.0,92.0,31.0,28.0,24.0,20.0,14.0,28.0,28.0,24.0,18.0,15.0,7415.0,56.8,32.6,35.0,44.7,65.3
Franklin,2017,317.0,2.27,45.37,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7330  ,47.2,50.2,35.0,52.150000000000006,106.4 
Franklin,2018,550.0,1.81 ,37.96 ,550.0,41.0,175.0,69.0,129.0,19.0,-29.0,96.0,32.0,28.0,24.0,17.0,15.0,30.0,28.0,22.0,19.0,15.0,7759.0,55.4,31.4,35.0,43.4,96.8
